id,date,cases,deaths,recovered
0,2020-01-28,2,0,2
0,2020-01-29,4,0,4
0,2020-01-30,4,0,4
0,2020-01-31,7,0,7
0,2020-02-01,7,0,7
0,2020-02-02,7,0,7
0,2020-02-03,8,0,8
0,2020-02-04,12,0,12
0,2020-02-05,12,0,12
0,2020-02-06,13,0,13
0,2020-02-07,14,0,14
0,2020-02-08,14,0,14
0,2020-02-09,14,0,14
0,2020-02-10,14,0,14
0,2020-02-11,16,0,16
0,2020-02-12,18,0,18
0,2020-02-13,18,0,18
0,2020-02-14,18,0,18
0,2020-02-15,18,0,18
0,2020-02-16,18,0,18
0,2020-02-17,18,0,18
0,2020-02-18,18,0,18
0,2020-02-19,18,0,18
0,2020-02-20,19,0,19
0,2020-02-21,19,0,19
0,2020-02-22,20,0,20
0,2020-02-23,20,0,20
0,2020-02-24,21,0,21
0,2020-02-25,23,0,23
0,2020-02-26,30,0,30
0,2020-02-27,53,0,53
0,2020-02-28,101,0,101
0,2020-02-29,123,0,123
0,2020-03-01,159,0,159
0,2020-03-02,200,0,200
0,2020-03-03,286,0,286
0,2020-03-04,442,2,440
0,2020-03-05,626,3,623
0,2020-03-06,811,7,804
0,2020-03-07,951,11,940
0,2020-03-08,1052,12,1040
0,2020-03-09,1398,18,1380
0,2020-03-10,1998,22,1976
0,2020-03-11,2751,31,2720
0,2020-03-12,3741,44,3697
0,2020-03-13,5185,60,5125
0,2020-03-14,6488,80,6408
0,2020-03-15,7467,95,7372
0,2020-03-16,9512,131,9381
0,2020-03-17,12557,175,12382
0,2020-03-18,16169,239,15930
0,2020-03-19,20246,302,19944
0,2020-03-20,24294,398,23896
0,2020-03-21,27650,492,27158
0,2020-03-22,29922,568,29354
0,2020-03-23,33648,698,32950
0,2020-03-24,38531,863,37668
0,2020-03-25,44220,1077,43143
0,2020-03-26,50134,1338,48796
0,2020-03-27,56129,1599,54530
0,2020-03-28,60867,1848,59019
0,2020-03-29,63955,2010,61945
0,2020-03-30,68079,2271,65808
0,2020-03-31,74136,2643,71493
0,2020-04-01,80418,3015,77403
0,2020-04-02,86984,3431,83553
0,2020-04-03,93165,3818,89347
0,2020-04-04,97504,4063,93441
0,2020-04-05,100059,4245,95814
0,2020-04-06,103732,4533,99199
0,2020-04-07,108933,4867,104066
0,2020-04-08,114213,5200,109013
0,2020-04-09,119122,5523,113598
0,2020-04-10,122472,5730,116741
0,2020-04-11,125365,5927,119437
0,2020-04-12,127230,6096,121133
0,2020-04-13,128826,6257,122568
0,2020-04-14,131294,6475,124818
0,2020-04-15,134616,6700,127915
0,2020-04-16,138035,6886,131148
0,2020-04-17,141081,7059,134021
0,2020-04-18,143189,7179,136009
0,2020-04-19,144568,7297,137270
0,2020-04-20,146288,7439,138848
0,2020-04-21,148480,7574,140905
0,2020-04-22,150975,7701,143273
0,2020-04-23,153058,7816,145240
0,2020-04-24,154964,7901,147061
0,2020-04-25,156238,7977,148259
0,2020-04-26,156942,8005,148935
0,2020-04-27,158053,8079,149972
0,2020-04-28,159522,8157,151363
0,2020-04-29,160957,8216,152739
0,2020-04-30,162415,8283,154130
0,2020-05-01,163330,8328,155000
0,2020-05-02,163952,8361,155589
0,2020-05-03,164379,8376,156001
0,2020-05-04,165101,8416,156683
0,2020-05-05,166190,8459,157729
0,2020-05-06,167401,8497,158902
0,2020-05-07,168597,8543,160052
0,2020-05-08,169584,8584,160998
0,2020-05-09,170263,8607,161654
0,2020-05-10,170605,8621,161982
0,2020-05-11,171286,8644,162640
0,2020-05-12,172127,8673,163452
0,2020-05-13,173030,8698,164330
0,2020-05-14,173837,8718,165117
0,2020-05-15,174549,8747,165800
0,2020-05-16,175012,8765,166245
0,2020-05-17,175327,8773,166552
0,2020-05-18,175871,8794,167075
0,2020-05-19,176596,8821,167773
0,2020-05-20,177426,8843,168581
0,2020-05-21,177844,8849,168993
0,2020-05-22,178371,8861,169508
0,2020-05-23,178709,8871,169836
0,2020-05-24,178934,8876,170056
0,2020-05-25,179345,8888,170455
0,2020-05-26,179959,8903,171054
0,2020-05-27,180604,8914,171688
0,2020-05-28,181127,8922,172203
0,2020-05-29,181574,8929,172643
0,2020-05-30,181948,8932,173014
0,2020-05-31,182126,8934,173190
0,2020-06-01,182264,8939,173323
0,2020-06-02,182566,8945,173618
0,2020-06-03,183058,8955,174099
0,2020-06-04,183583,8962,174617
0,2020-06-05,184022,8968,175050
0,2020-06-06,184304,8972,175328
0,2020-06-07,184468,8976,175488
0,2020-06-08,184762,8979,175779
0,2020-06-09,185189,8980,176204
0,2020-06-10,185707,8988,176714
0,2020-06-11,185985,8989,176991
0,2020-06-12,186332,8998,177329
0,2020-06-13,186630,8999,177625
0,2020-06-14,186801,9005,177790
0,2020-06-15,187061,9008,178016
0,2020-06-16,187602,9016,178482
0,2020-06-17,188591,9021,179394
0,2020-06-18,189224,9022,179928
0,2020-06-19,190116,9028,180707
0,2020-06-20,190646,9031,181140
0,2020-06-21,190905,9033,181354
0,2020-06-22,191392,9034,181780
0,2020-06-23,191934,9037,182221
0,2020-06-24,192437,9038,182589
0,2020-06-25,193000,9041,183043
0,2020-06-26,193576,9045,183481
0,2020-06-27,193912,9047,183767
0,2020-06-28,194110,9047,183915
0,2020-06-29,194526,9049,184056
0,2020-06-30,194982,9050,184209
0,2020-07-01,195462,9052,184346
0,2020-07-02,195927,9055,184455
0,2020-07-03,196351,9058,184509
0,2020-07-04,196646,9058,184528
0,2020-07-05,196788,9058,184540
0,2020-07-06,197099,9059,184567
0,2020-07-07,197488,9060,184586
0,2020-07-08,197932,9063,184603
0,2020-07-09,198340,9063,184618
0,2020-07-10,198673,9063,184622
0,2020-07-11,198802,9063,184622
1,2020-01-28,0,0,0
1,2020-01-29,0,0,0
1,2020-01-30,0,0,0
1,2020-01-31,0,0,0
1,2020-02-01,0,0,0
1,2020-02-02,0,0,0
1,2020-02-03,0,0,0
1,2020-02-04,0,0,0
1,2020-02-05,0,0,0
1,2020-02-06,0,0,0
1,2020-02-07,0,0,0
1,2020-02-08,0,0,0
1,2020-02-09,0,0,0
1,2020-02-10,0,0,0
1,2020-02-11,0,0,0
1,2020-02-12,0,0,0
1,2020-02-13,0,0,0
1,2020-02-14,0,0,0
1,2020-02-15,0,0,0
1,2020-02-16,0,0,0
1,2020-02-17,0,0,0
1,2020-02-18,0,0,0
1,2020-02-19,0,0,0
1,2020-02-20,0,0,0
1,2020-02-21,0,0,0
1,2020-02-22,0,0,0
1,2020-02-23,0,0,0
1,2020-02-24,0,0,0
1,2020-02-25,0,0,0
1,2020-02-26,0,0,0
1,2020-02-27,0,0,0
1,2020-02-28,1,0,1
1,2020-02-29,2,0,2
1,2020-03-01,2,0,2
1,2020-03-02,4,0,4
1,2020-03-03,5,0,5
1,2020-03-04,5,0,5
1,2020-03-05,6,0,6
1,2020-03-06,8,0,8
1,2020-03-07,8,0,8
1,2020-03-08,9,0,9
1,2020-03-09,12,0,12
1,2020-03-10,19,0,19
1,2020-03-11,38,0,38
1,2020-03-12,56,1,55
1,2020-03-13,83,1,82
1,2020-03-14,107,1,106
1,2020-03-15,128,1,127
1,2020-03-16,157,1,156
1,2020-03-17,203,3,200
1,2020-03-18,256,7,249
1,2020-03-19,316,7,309
1,2020-03-20,394,8,386
1,2020-03-21,439,11,428
1,2020-03-22,473,14,459
1,2020-03-23,567,17,550
1,2020-03-24,667,21,646
1,2020-03-25,754,25,729
1,2020-03-26,850,29,821
1,2020-03-27,967,31,936
1,2020-03-28,1049,32,1017
1,2020-03-29,1092,34,1058
1,2020-03-30,1170,39,1131
1,2020-03-31,1274,44,1230
1,2020-04-01,1377,51,1326
1,2020-04-02,1489,55,1434
1,2020-04-03,1601,62,1539
1,2020-04-04,1670,65,1605
1,2020-04-05,1706,66,1640
1,2020-04-06,1767,71,1696
1,2020-04-07,1879,82,1797
1,2020-04-08,1969,87,1882
1,2020-04-09,2061,92,1969
1,2020-04-10,2095,93,2002
1,2020-04-11,2136,96,2040
1,2020-04-12,2152,96,2056
1,2020-04-13,2250,108,2142
1,2020-04-14,2267,109,2158
1,2020-04-15,2309,112,2197
1,2020-04-16,2360,115,2245
1,2020-04-17,2400,118,2282
1,2020-04-18,2425,120,2305
1,2020-04-19,2434,121,2313
1,2020-04-20,2462,125,2337
1,2020-04-21,2500,127,2373
1,2020-04-22,2535,132,2403
1,2020-04-23,2575,134,2441
1,2020-04-24,2613,135,2478
1,2020-04-25,2630,138,2492
1,2020-04-26,2636,139,2497
1,2020-04-27,2649,140,2509
1,2020-04-28,2670,140,2530
1,2020-04-29,2688,140,2548
1,2020-04-30,2707,141,2566
1,2020-05-01,2720,142,2578
1,2020-05-02,2731,144,2587
1,2020-05-03,2780,144,2636
1,2020-05-04,2794,144,2650
1,2020-05-05,2843,144,2699
1,2020-05-06,2859,144,2715
1,2020-05-07,2893,145,2748
1,2020-05-08,2915,146,2769
1,2020-05-09,2934,146,2788
1,2020-05-10,2954,147,2807
1,2020-05-11,2959,148,2811
1,2020-05-12,2975,148,2827
1,2020-05-13,2987,148,2839
1,2020-05-14,2992,148,2844
1,2020-05-15,2999,148,2851
1,2020-05-16,3001,148,2853
1,2020-05-17,3002,148,2854
1,2020-05-18,3002,148,2854
1,2020-05-19,3016,149,2867
1,2020-05-20,3025,149,2876
1,2020-05-21,3048,149,2899
1,2020-05-22,3066,150,2916
1,2020-05-23,3066,150,2916
1,2020-05-24,3066,150,2916
1,2020-05-25,3066,150,2916
1,2020-05-26,3073,150,2923
1,2020-05-27,3073,150,2923
1,2020-05-28,3079,150,2929
1,2020-05-29,3093,152,2941
1,2020-05-30,3097,152,2945
1,2020-05-31,3100,152,2948
1,2020-06-01,3105,152,2953
1,2020-06-02,3106,152,2954
1,2020-06-03,3106,152,2954
1,2020-06-04,3106,152,2954
1,2020-06-05,3108,152,2956
1,2020-06-06,3110,152,2958
1,2020-06-07,3111,152,2959
1,2020-06-08,3113,152,2961
1,2020-06-09,3114,152,2962
1,2020-06-10,3116,152,2964
1,2020-06-11,3119,152,2967
1,2020-06-12,3120,153,2967
1,2020-06-13,3120,153,2967
1,2020-06-14,3120,153,2967
1,2020-06-15,3122,153,2969
1,2020-06-16,3123,153,2970
1,2020-06-17,3123,153,2970
1,2020-06-18,3132,153,2979
1,2020-06-19,3134,153,2981
1,2020-06-20,3135,153,2982
1,2020-06-21,3137,153,2984
1,2020-06-22,3137,153,2984
1,2020-06-23,3138,153,2985
1,2020-06-24,3142,153,2989
1,2020-06-25,3148,153,2995
1,2020-06-26,3149,153,2996
1,2020-06-27,3152,153,2999
1,2020-06-28,3153,153,3000
1,2020-06-29,3156,153,3001
1,2020-06-30,3161,153,3003
1,2020-07-01,3173,153,3010
1,2020-07-02,3178,153,3012
1,2020-07-03,3182,153,3015
1,2020-07-04,3185,153,3016
1,2020-07-05,3190,153,3016
1,2020-07-06,3190,153,3016
1,2020-07-07,3195,153,3016
1,2020-07-08,3202,154,3018
1,2020-07-09,3205,154,3018
1,2020-07-10,3206,154,3018
1,2020-07-11,3206,154,3018
2,2020-01-28,0,0,0
2,2020-01-29,0,0,0
2,2020-01-30,0,0,0
2,2020-01-31,0,0,0
2,2020-02-01,0,0,0
2,2020-02-02,0,0,0
2,2020-02-03,0,0,0
2,2020-02-04,0,0,0
2,2020-02-05,0,0,0
2,2020-02-06,0,0,0
2,2020-02-07,0,0,0
2,2020-02-08,0,0,0
2,2020-02-09,0,0,0
2,2020-02-10,0,0,0
2,2020-02-11,0,0,0
2,2020-02-12,0,0,0
2,2020-02-13,0,0,0
2,2020-02-14,0,0,0
2,2020-02-15,0,0,0
2,2020-02-16,0,0,0
2,2020-02-17,0,0,0
2,2020-02-18,0,0,0
2,2020-02-19,0,0,0
2,2020-02-20,0,0,0
2,2020-02-21,0,0,0
2,2020-02-22,0,0,0
2,2020-02-23,0,0,0
2,2020-02-24,0,0,0
2,2020-02-25,0,0,0
2,2020-02-26,0,0,0
2,2020-02-27,0,0,0
2,2020-02-28,1,0,1
2,2020-02-29,2,0,2
2,2020-03-01,3,0,3
2,2020-03-02,3,0,3
2,2020-03-03,6,0,6
2,2020-03-04,9,0,9
2,2020-03-05,14,0,14
2,2020-03-06,17,1,16
2,2020-03-07,21,1,20
2,2020-03-08,26,1,25
2,2020-03-09,47,1,46
2,2020-03-10,77,1,76
2,2020-03-11,106,1,105
2,2020-03-12,148,2,146
2,2020-03-13,186,3,183
2,2020-03-14,264,4,260
2,2020-03-15,343,4,339
2,2020-03-16,423,4,419
2,2020-03-17,556,5,551
2,2020-03-18,690,5,685
2,2020-03-19,875,7,868
2,2020-03-20,1020,9,1011
2,2020-03-21,1127,10,1117
2,2020-03-22,1277,12,1265
2,2020-03-23,1410,13,1397
2,2020-03-24,1617,16,1601
2,2020-03-25,1780,27,1753
2,2020-03-26,1950,33,1917
2,2020-03-27,2092,42,2050
2,2020-03-28,2237,52,2185
2,2020-03-29,2352,53,2299
2,2020-03-30,2422,57,2365
2,2020-03-31,2580,65,2515
2,2020-04-01,2720,73,2647
2,2020-04-02,2886,87,2799
2,2020-04-03,3043,108,2935
2,2020-04-04,3152,115,3037
2,2020-04-05,3260,123,3137
2,2020-04-06,3355,134,3221
2,2020-04-07,3566,157,3409
2,2020-04-08,3682,165,3517
2,2020-04-09,3796,168,3628
2,2020-04-10,3893,169,3724
2,2020-04-11,3972,173,3799
2,2020-04-12,4018,181,3837
2,2020-04-13,4059,187,3872
2,2020-04-14,4135,195,3940
2,2020-04-15,4218,200,4018
2,2020-04-16,4292,209,4083
2,2020-04-17,4400,218,4182
2,2020-04-18,4439,219,4220
2,2020-04-19,4461,221,4240
2,2020-04-20,4494,224,4270
2,2020-04-21,4552,227,4325
2,2020-04-22,4601,229,4372
2,2020-04-23,4649,237,4412
2,2020-04-24,4691,238,4453
2,2020-04-25,4735,242,4493
2,2020-04-26,4752,244,4508
2,2020-04-27,4773,247,4526
2,2020-04-28,4798,248,4550
2,2020-04-29,4840,250,4590
2,2020-04-30,4865,251,4614
2,2020-05-01,4873,251,4622
2,2020-05-02,4886,251,4635
2,2020-05-03,4889,251,4638
2,2020-05-04,4898,255,4643
2,2020-05-05,4919,257,4662
2,2020-05-06,4940,258,4682
2,2020-05-07,4957,258,4699
2,2020-05-08,4968,258,4710
2,2020-05-09,4978,258,4720
2,2020-05-10,4981,258,4723
2,2020-05-11,4985,259,4726
2,2020-05-12,4987,259,4728
2,2020-05-13,5001,259,4742
2,2020-05-14,5011,260,4751
2,2020-05-15,5023,260,4763
2,2020-05-16,5029,260,4769
2,2020-05-17,5030,261,4769
2,2020-05-18,5031,261,4770
2,2020-05-19,5034,261,4773
2,2020-05-20,5047,261,4786
2,2020-05-21,5049,261,4788
2,2020-05-22,5052,261,4791
2,2020-05-23,5055,261,4794
2,2020-05-24,5055,261,4794
2,2020-05-25,5056,261,4795
2,2020-05-26,5059,261,4798
2,2020-05-27,5060,261,4799
2,2020-05-28,5060,261,4799
2,2020-05-29,5065,261,4804
2,2020-05-30,5066,261,4805
2,2020-05-31,5072,261,4811
2,2020-06-01,5074,261,4813
2,2020-06-02,5076,261,4815
2,2020-06-03,5086,261,4825
2,2020-06-04,5091,261,4830
2,2020-06-05,5096,261,4835
2,2020-06-06,5097,261,4836
2,2020-06-07,5098,261,4837
2,2020-06-08,5101,261,4840
2,2020-06-09,5103,261,4842
2,2020-06-10,5107,261,4846
2,2020-06-11,5114,261,4853
2,2020-06-12,5118,261,4857
2,2020-06-13,5121,261,4860
2,2020-06-14,5122,261,4861
2,2020-06-15,5123,261,4862
2,2020-06-16,5126,261,4865
2,2020-06-17,5133,261,4871
2,2020-06-18,5141,261,4876
2,2020-06-19,5145,261,4876
2,2020-06-20,5149,261,4879
2,2020-06-21,5153,261,4879
2,2020-06-22,5156,261,4881
2,2020-06-23,5165,261,4883
2,2020-06-24,5176,261,4884
2,2020-06-25,5180,261,4887
2,2020-06-26,5188,261,4888
2,2020-06-27,5190,261,4888
2,2020-06-28,5197,261,4895
2,2020-06-29,5198,261,4895
2,2020-06-30,5201,261,4895
2,2020-07-01,5210,261,4896
2,2020-07-02,5212,261,4897
2,2020-07-03,5214,261,4897
2,2020-07-04,5215,261,4897
2,2020-07-05,5217,261,4897
2,2020-07-06,5220,261,4897
2,2020-07-07,5224,261,4897
2,2020-07-08,5227,261,4897
2,2020-07-09,5229,261,4897
2,2020-07-10,5230,261,4897
2,2020-07-11,5230,261,4897
3,2020-01-28,0,0,0
3,2020-01-29,0,0,0
3,2020-01-30,0,0,0
3,2020-01-31,0,0,0
3,2020-02-01,0,0,0
3,2020-02-02,0,0,0
3,2020-02-03,0,0,0
3,2020-02-04,1,0,1
3,2020-02-05,1,0,1
3,2020-02-06,1,0,1
3,2020-02-07,1,0,1
3,2020-02-08,1,0,1
3,2020-02-09,1,0,1
3,2020-02-10,1,0,1
3,2020-02-11,1,0,1
3,2020-02-12,1,0,1
3,2020-02-13,1,0,1
3,2020-02-14,1,0,1
3,2020-02-15,1,0,1
3,2020-02-16,1,0,1
3,2020-02-17,1,0,1
3,2020-02-18,1,0,1
3,2020-02-19,1,0,1
3,2020-02-20,1,0,1
3,2020-02-21,1,0,1
3,2020-02-22,1,0,1
3,2020-02-23,1,0,1
3,2020-02-24,1,0,1
3,2020-02-25,1,0,1
3,2020-02-26,1,0,1
3,2020-02-27,1,0,1
3,2020-02-28,1,0,1
3,2020-02-29,1,0,1
3,2020-03-01,2,0,2
3,2020-03-02,4,0,4
3,2020-03-03,10,0,10
3,2020-03-04,14,0,14
3,2020-03-05,20,0,20
3,2020-03-06,27,0,27
3,2020-03-07,35,0,35
3,2020-03-08,39,0,39
3,2020-03-09,53,0,53
3,2020-03-10,88,1,87
3,2020-03-11,151,1,150
3,2020-03-12,220,2,218
3,2020-03-13,309,2,307
3,2020-03-14,386,2,384
3,2020-03-15,454,3,451
3,2020-03-16,610,3,607
3,2020-03-17,786,4,782
3,2020-03-18,1063,9,1054
3,2020-03-19,1334,11,1323
3,2020-03-20,1601,18,1583
3,2020-03-21,1781,22,1759
3,2020-03-22,1890,22,1868
3,2020-03-23,2132,26,2106
3,2020-03-24,2426,30,2396
3,2020-03-25,2804,48,2756
3,2020-03-26,3178,59,3119
3,2020-03-27,3588,95,3493
3,2020-03-28,3936,124,3812
3,2020-03-29,4113,139,3974
3,2020-03-30,4427,159,4268
3,2020-03-31,4786,174,4612
3,2020-04-01,5154,195,4959
3,2020-04-02,5488,217,5271
3,2020-04-03,5877,248,5629
3,2020-04-04,6101,268,5833
3,2020-04-05,6246,277,5969
3,2020-04-06,6476,303,6173
3,2020-04-07,6849,322,6527
3,2020-04-08,7182,348,6834
3,2020-04-09,7495,366,7129
3,2020-04-10,7757,382,7375
3,2020-04-11,7885,391,7494
3,2020-04-12,8035,403,7632
3,2020-04-13,8114,413,7701
3,2020-04-14,8282,432,7850
3,2020-04-15,8508,452,8056
3,2020-04-16,8750,462,8288
3,2020-04-17,8947,473,8474
3,2020-04-18,9090,480,8610
3,2020-04-19,9187,489,8698
3,2020-04-20,9318,500,8818
3,2020-04-21,9481,510,8971
3,2020-04-22,9643,517,9126
3,2020-04-23,9783,527,9256
3,2020-04-24,9902,534,9368
3,2020-04-25,9969,537,9432
3,2020-04-26,10020,539,9481
3,2020-04-27,10095,549,9546
3,2020-04-28,10195,556,9639
3,2020-04-29,10280,564,9716
3,2020-04-30,10364,571,9793
3,2020-05-01,10403,571,9832
3,2020-05-02,10439,571,9868
3,2020-05-03,10453,571,9882
3,2020-05-04,10546,579,9967
3,2020-05-05,10625,585,10040
3,2020-05-06,10716,587,10129
3,2020-05-07,10802,588,10214
3,2020-05-08,10881,591,10290
3,2020-05-09,10911,593,10318
3,2020-05-10,10921,594,10327
3,2020-05-11,10969,595,10374
3,2020-05-12,11019,599,10420
3,2020-05-13,11098,603,10495
3,2020-05-14,11138,604,10534
3,2020-05-15,11179,606,10573
3,2020-05-16,11201,607,10594
3,2020-05-17,11210,608,10602
3,2020-05-18,11280,610,10670
3,2020-05-19,11343,615,10728
3,2020-05-20,11437,616,10821
3,2020-05-21,11487,616,10871
3,2020-05-22,11582,618,10964
3,2020-05-23,11619,619,11000
3,2020-05-24,11628,619,11009
3,2020-05-25,11673,620,11053
3,2020-05-26,11731,622,11109
3,2020-05-27,11853,622,11231
3,2020-05-28,11929,623,11306
3,2020-05-29,11993,624,11369
3,2020-05-30,12052,625,11427
3,2020-05-31,12075,625,11450
3,2020-06-01,12117,625,11492
3,2020-06-02,12173,625,11548
3,2020-06-03,12293,626,11666
3,2020-06-04,12393,627,11765
3,2020-06-05,12487,627,11859
3,2020-06-06,12547,627,11919
3,2020-06-07,12578,627,11950
3,2020-06-08,12633,628,12004
3,2020-06-09,12710,628,12081
3,2020-06-10,12774,628,12145
3,2020-06-11,12824,628,12195
3,2020-06-12,12899,632,12266
3,2020-06-13,12929,632,12296
3,2020-06-14,12942,632,12309
3,2020-06-15,12978,633,12337
3,2020-06-16,13037,633,12384
3,2020-06-17,13092,637,12429
3,2020-06-18,13176,637,12507
3,2020-06-19,13253,637,12574
3,2020-06-20,13296,637,12608
3,2020-06-21,13308,637,12617
3,2020-06-22,13324,637,12627
3,2020-06-23,13394,637,12687
3,2020-06-24,13428,637,12714
3,2020-06-25,13469,637,12749
3,2020-06-26,13508,639,12780
3,2020-06-27,13537,639,12802
3,2020-06-28,13551,639,12811
3,2020-06-29,13582,640,12822
3,2020-06-30,13607,640,12833
3,2020-07-01,13639,640,12837
3,2020-07-02,13670,641,12842
3,2020-07-03,13702,641,12842
3,2020-07-04,13708,641,12842
3,2020-07-05,13725,641,12842
3,2020-07-06,13750,641,12846
3,2020-07-07,13763,641,12846
3,2020-07-08,13781,642,12846
3,2020-07-09,13794,642,12848
3,2020-07-10,13804,642,12848
3,2020-07-11,13804,642,12848
4,2020-01-28,0,0,0
4,2020-01-29,0,0,0
4,2020-01-30,0,0,0
4,2020-01-31,0,0,0
4,2020-02-01,0,0,0
4,2020-02-02,0,0,0
4,2020-02-03,0,0,0
4,2020-02-04,0,0,0
4,2020-02-05,0,0,0
4,2020-02-06,0,0,0
4,2020-02-07,0,0,0
4,2020-02-08,0,0,0
4,2020-02-09,0,0,0
4,2020-02-10,0,0,0
4,2020-02-11,0,0,0
4,2020-02-12,0,0,0
4,2020-02-13,0,0,0
4,2020-02-14,0,0,0
4,2020-02-15,0,0,0
4,2020-02-16,0,0,0
4,2020-02-17,0,0,0
4,2020-02-18,0,0,0
4,2020-02-19,0,0,0
4,2020-02-20,0,0,0
4,2020-02-21,0,0,0
4,2020-02-22,0,0,0
4,2020-02-23,0,0,0
4,2020-02-24,0,0,0
4,2020-02-25,0,0,0
4,2020-02-26,0,0,0
4,2020-02-27,0,0,0
4,2020-02-28,0,0,0
4,2020-02-29,0,0,0
4,2020-03-01,1,0,1
4,2020-03-02,2,0,2
4,2020-03-03,4,0,4
4,2020-03-04,4,0,4
4,2020-03-05,4,0,4
4,2020-03-06,4,0,4
4,2020-03-07,4,0,4
4,2020-03-08,4,0,4
4,2020-03-09,11,0,11
4,2020-03-10,22,0,22
4,2020-03-11,33,0,33
4,2020-03-12,40,0,40
4,2020-03-13,49,0,49
4,2020-03-14,52,0,52
4,2020-03-15,55,0,55
4,2020-03-16,56,0,56
4,2020-03-17,68,1,67
4,2020-03-18,78,1,77
4,2020-03-19,118,1,117
4,2020-03-20,142,1,141
4,2020-03-21,164,1,163
4,2020-03-22,168,1,167
4,2020-03-23,180,1,179
4,2020-03-24,199,2,197
4,2020-03-25,210,2,208
4,2020-03-26,241,4,237
4,2020-03-27,261,5,256
4,2020-03-28,286,5,281
4,2020-03-29,287,5,282
4,2020-03-30,295,7,288
4,2020-03-31,312,8,304
4,2020-04-01,328,9,319
4,2020-04-02,339,10,329
4,2020-04-03,372,15,357
4,2020-04-04,387,16,371
4,2020-04-05,390,16,374
4,2020-04-06,395,16,379
4,2020-04-07,431,18,413
4,2020-04-08,437,18,419
4,2020-04-09,455,20,435
4,2020-04-10,464,21,443
4,2020-04-11,477,23,454
4,2020-04-12,481,23,458
4,2020-04-13,487,26,461
4,2020-04-14,494,26,468
4,2020-04-15,509,27,482
4,2020-04-16,554,28,526
4,2020-04-17,566,29,537
4,2020-04-18,583,29,554
4,2020-04-19,595,29,566
4,2020-04-20,602,29,573
4,2020-04-21,619,33,586
4,2020-04-22,727,33,694
4,2020-04-23,744,33,711
4,2020-04-24,761,33,728
4,2020-04-25,776,33,743
4,2020-04-26,790,33,757
4,2020-04-27,797,33,764
4,2020-04-28,840,36,804
4,2020-04-29,882,36,846
4,2020-04-30,904,36,868
4,2020-05-01,916,36,880
4,2020-05-02,920,36,884
4,2020-05-03,937,36,901
4,2020-05-04,954,36,918
4,2020-05-05,964,37,927
4,2020-05-06,1018,37,981
4,2020-05-07,1047,38,1009
4,2020-05-08,1075,40,1035
4,2020-05-09,1090,41,1049
4,2020-05-10,1102,42,1060
4,2020-05-11,1105,42,1063
4,2020-05-12,1125,42,1083
4,2020-05-13,1154,43,1111
4,2020-05-14,1177,43,1134
4,2020-05-15,1198,43,1155
4,2020-05-16,1217,45,1172
4,2020-05-17,1227,45,1182
4,2020-05-18,1238,45,1193
4,2020-05-19,1257,46,1211
4,2020-05-20,1275,46,1229
4,2020-05-21,1291,46,1245
4,2020-05-22,1295,46,1249
4,2020-05-23,1298,46,1252
4,2020-05-24,1311,46,1265
4,2020-05-25,1313,47,1266
4,2020-05-26,1323,47,1276
4,2020-05-27,1349,47,1302
4,2020-05-28,1375,47,1328
4,2020-05-29,1404,47,1357
4,2020-05-30,1428,47,1381
4,2020-05-31,1435,47,1388
4,2020-06-01,1436,48,1388
4,2020-06-02,1447,49,1398
4,2020-06-03,1464,50,1414
4,2020-06-04,1498,50,1448
4,2020-06-05,1513,50,1463
4,2020-06-06,1518,50,1468
4,2020-06-07,1532,50,1482
4,2020-06-08,1533,50,1483
4,2020-06-09,1548,50,1498
4,2020-06-10,1565,50,1515
4,2020-06-11,1573,50,1523
4,2020-06-12,1581,51,1530
4,2020-06-13,1589,51,1538
4,2020-06-14,1592,52,1540
4,2020-06-15,1593,52,1541
4,2020-06-16,1607,52,1555
4,2020-06-17,1619,52,1566
4,2020-06-18,1626,52,1573
4,2020-06-19,1636,55,1579
4,2020-06-20,1644,55,1587
4,2020-06-21,1647,55,1589
4,2020-06-22,1653,55,1595
4,2020-06-23,1653,55,1595
4,2020-06-24,1655,55,1597
4,2020-06-25,1658,55,1599
4,2020-06-26,1659,55,1600
4,2020-06-27,1661,55,1602
4,2020-06-28,1661,55,1602
4,2020-06-29,1662,55,1602
4,2020-06-30,1667,55,1604
4,2020-07-01,1671,55,1605
4,2020-07-02,1675,55,1605
4,2020-07-03,1675,55,1605
4,2020-07-04,1678,55,1605
4,2020-07-05,1679,55,1605
4,2020-07-06,1679,55,1605
4,2020-07-07,1681,55,1605
4,2020-07-08,1684,55,1605
4,2020-07-09,1688,55,1606
4,2020-07-10,1689,55,1606
4,2020-07-11,1689,55,1606
5,2020-01-28,0,0,0
5,2020-01-29,0,0,0
5,2020-01-30,0,0,0
5,2020-01-31,0,0,0
5,2020-02-01,0,0,0
5,2020-02-02,0,0,0
5,2020-02-03,0,0,0
5,2020-02-04,0,0,0
5,2020-02-05,0,0,0
5,2020-02-06,0,0,0
5,2020-02-07,0,0,0
5,2020-02-08,0,0,0
5,2020-02-09,0,0,0
5,2020-02-10,0,0,0
5,2020-02-11,0,0,0
5,2020-02-12,1,0,1
5,2020-02-13,1,0,1
5,2020-02-14,1,0,1
5,2020-02-15,1,0,1
5,2020-02-16,1,0,1
5,2020-02-17,1,0,1
5,2020-02-18,1,0,1
5,2020-02-19,1,0,1
5,2020-02-20,2,0,2
